Age,Gender,Weight,Height,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration,Fat_Percentage,Water_Intake,Workout_Frequency,Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
49,1,62.9,1.62,175.0,143.0,67.0,0.78,23.9,3.7,2,0,24.0,6.0,0.7037037037037037,4.222222222222222,207.2,0,0,1,0
24,0,89.3,1.63,197.0,138.0,65.0,1.15,23.8,4.2,5,2,33.6,3.0,0.553030303030303,1.659090909090909,170.4,0,0,0,1
38,0,70.4,1.61,175.0,132.0,80.0,1.16,21.1,4.6,5,1,27.2,3.0,0.5473684210526316,1.642105263157895,134.1,0,0,0,1
37,0,77.8,1.8,177.0,140.0,55.0,1.29,19.2,4.3,7,3,24.0,6.0,0.6967213114754098,4.1803278688524586,419.5,0,0,1,0
43,1,89.0,1.64,185.0,146.0,74.0,0.63,24.9,2.6,3,0,33.1,7.0,0.6486486486486487,4.54054054054054,254.6,0,0,0,0
21,1,68.2,1.6,204.0,171.0,72.0,0.42,25.9,4.0,3,0,26.6,8.0,0.75,6.0,171.9,0,1,0,0
39,0,77.6,1.71,187.0,131.0,64.0,1.25,18.4,4.4,7,3,26.5,3.0,0.5447154471544715,1.6341463414634143,158.5,0,0,0,1
32,1,62.6,1.67,187.0,134.0,69.0,0.94,26.1,4.0,3,0,22.5,3.0,0.5508474576271186,1.652542372881356,97.2,0,0,0,1
57,1,70.7,1.71,170.0,153.0,62.0,0.85,17.9,3.5,5,1,24.2,9.5,0.8425925925925926,8.00462962962963,481.0,1,0,0,0
38,0,78.1,1.87,175.0,150.0,74.0,0.88,17.7,4.2,5,1,22.4,8.0,0.7524752475247525,6.01980198019802,413.7,0,1,0,0
32,0,93.4,1.77,182.0,149.0,71.0,0.76,20.1,3.7,3,1,29.8,6.0,0.7027027027027027,4.216216216216217,299.3,0,0,1,0
39,0,51.0,1.68,186.0,131.0,64.0,0.62,25.8,3.6,4,1,18.0,3.0,0.5491803278688525,1.6475409836065575,52.1,0,0,0,1
45,0,69.8,1.54,170.0,144.0,65.0,0.9,23.6,4.2,7,2,29.5,8.0,0.7523809523809524,6.019047619047619,378.1,0,1,0,0
31,1,54.4,1.63,189.0,153.0,69.0,0.72,27.3,3.9,2,0,20.5,6.0,0.7,4.199999999999999,164.5,0,0,1,0
44,1,72.9,1.75,167.0,143.0,70.0,1.3,10.4,5.1,7,2,23.8,8.0,0.7525773195876289,6.020618556701031,570.6,0,1,0,0
58,1,55.7,1.56,150.0,138.0,71.0,1.15,24.7,3.6,4,1,22.8,9.5,0.8481012658227848,8.056962025316455,516.1,1,0,0,0
57,1,78.6,1.89,158.0,117.0,66.0,0.84,24.5,3.8,5,1,21.9,3.0,0.5543478260869565,1.6630434782608696,109.8,0,0,0,1
45,1,75.7,1.68,173.0,125.0,67.0,1.08,22.1,4.5,5,1,26.8,3.0,0.5471698113207547,1.641509433962264,134.2,0,0,0,1
43,1,68.1,1.68,172.0,155.0,58.0,1.21,15.3,3.2,7,3,24.0,9.5,0.8508771929824561,8.083333333333334,666.1,1,0,0,0
19,0,55.5,1.61,204.0,182.0,60.0,1.09,18.5,3.6,6,2,21.3,9.5,0.8472222222222222,8.04861111111111,486.9,1,0,0,0
42,1,73.6,1.73,183.0,148.0,82.0,0.73,23.3,2.7,3,0,24.6,7.0,0.6534653465346535,4.574257425742575,245.8,0,0,0,0
20,1,51.9,1.56,203.0,163.0,71.0,1.06,23.6,3.0,6,2,21.2,6.0,0.696969696969697,4.181818181818182,230.1,0,0,1,0
25,1,78.6,1.9,189.0,135.0,68.0,0.99,28.0,4.4,4,1,21.8,3.0,0.5537190082644629,1.6611570247933884,129.3,0,0,0,1
50,0,59.1,1.81,173.0,144.0,58.0,1.39,13.7,5.199999999999999,5,3,18.0,8.0,0.7478260869565218,5.982608695652174,491.5,0,1,0,0
59,0,70.2,1.78,155.0,142.0,69.0,0.69,23.5,3.2,3,0,22.2,9.5,0.8488372093023255,8.063953488372093,390.6,1,0,0,0
52,1,61.7,1.54,177.0,139.0,69.0,0.46,18.7,2.8,5,1,26.0,7.0,0.6481481481481481,4.537037037037037,128.8,0,0,0,0
23,0,69.8,1.7,197.0,179.0,72.0,0.82,20.1,3.2,5,1,24.1,9.5,0.856,8.132,465.4,1,0,0,0
56,0,101.4,1.8,160.0,146.0,71.0,0.77,17.5,3.1,4,2,31.3,9.5,0.8426966292134831,8.00561797752809,625.1,1,0,0,0
40,1,104.2,1.74,180.0,131.0,71.0,0.58,27.1,3.4,2,0,34.5,3.0,0.5504587155963303,1.651376146788991,99.8,0,0,0,1
42,1,55.3,1.58,179.0,145.0,67.0,0.37,21.0,3.1,3,0,22.1,6.0,0.6964285714285714,4.178571428571429,85.5,0,0,1,0
36,1,53.9,1.61,188.0,130.0,60.0,1.05,17.1,4.4,5,2,20.7,3.0,0.546875,1.640625,92.9,0,0,0,1
22,0,76.2,1.63,189.0,161.0,78.0,0.68,23.4,3.8,3,0,28.5,8.0,0.7477477477477478,5.981981981981982,310.0,0,1,0,0
28,0,66.5,1.62,189.0,171.0,75.0,0.5,26.3,2.8,2,0,25.3,9.5,0.8421052631578947,8.0,266.0,1,0,0,0
29,1,95.9,1.83,193.0,163.0,70.0,1.31,8.0,4.1,5,2,28.5,8.0,0.7560975609756098,6.048780487804878,719.45,0,1,0,0
27,0,56.7,1.49,197.0,163.0,60.0,1.43,11.8,5.0,7,3,25.6,8.0,0.7518248175182481,6.014598540145985,487.7,0,1,0,0
25,0,70.8,1.75,205.0,185.0,73.0,1.17,22.4,4.1,4,2,23.2,9.5,0.8484848484848485,8.06060606060606,667.7,1,0,0,0
41,0,55.9,1.55,186.0,149.0,62.0,0.72,24.1,3.2,3,1,23.2,6.0,0.7016129032258065,4.209677419354839,169.4,0,0,1,0
45,1,64.6,1.58,172.0,144.0,63.0,0.8,22.6,4.1,3,0,25.7,8.0,0.7431192660550459,5.944954128440367,307.2,0,1,0,0
58,1,50.7,1.48,171.0,146.0,72.0,1.19,15.3,5.199999999999999,6,2,23.2,8.0,0.7474747474747475,5.97979797979798,360.8,0,1,0,0
53,1,76.3,1.63,170.0,145.0,71.0,0.28,25.1,3.6,2,0,28.9,8.0,0.7474747474747475,5.97979797979798,127.8,0,1,0,0
54,1,63.0,1.83,173.0,158.0,71.0,0.72,15.9,3.4,4,1,18.8,9.5,0.8529411764705882,8.102941176470589,367.5,1,0,0,0
38,1,84.0,1.71,184.0,152.0,76.0,0.85,16.7,3.5,2,0,28.9,6.0,0.7037037037037037,4.222222222222222,301.5,0,0,1,0
25,0,43.8,1.56,202.0,182.0,67.0,1.22,22.0,3.8,6,2,18.0,9.5,0.8518518518518519,8.092592592592593,432.4,1,0,0,0
26,0,78.0,1.78,199.0,180.0,68.0,0.89,30.2,3.7,3,1,24.6,9.5,0.8549618320610687,8.122137404580153,563.8,1,0,0,0
32,0,73.7,1.8,191.0,150.0,55.0,1.06,21.8,4.0,7,3,22.7,6.0,0.6985294117647058,4.191176470588236,327.4,0,0,1,0
57,0,51.4,1.69,161.0,138.0,70.0,0.78,19.6,4.3,3,0,18.0,8.0,0.7472527472527473,5.978021978021978,239.7,0,1,0,0
35,0,63.9,1.88,183.0,143.0,68.0,1.19,18.7,3.6,7,2,18.0,7.0,0.6521739130434783,4.565217391304348,347.1,0,0,0,0
59,0,60.9,1.76,156.0,132.0,74.0,1.08,22.5,3.8,4,1,19.6,6.0,0.7073170731707317,4.243902439024391,279.1,0,0,1,0
37,1,73.9,1.75,183.0,148.0,69.0,0.66,28.9,3.5,5,1,24.2,6.0,0.6929824561403509,4.157894736842105,202.8,0,0,1,0
23,1,55.3,1.6,203.0,142.0,67.0,1.15,27.0,3.9,4,1,21.6,3.0,0.5514705882352942,1.6544117647058825,105.2,0,0,0,1
29,0,60.2,1.74,194.0,150.0,68.0,1.17,19.7,3.4,6,2,19.8,7.0,0.6507936507936508,4.555555555555555,320.9,0,0,0,0
19,1,85.2,1.7,197.0,150.0,63.0,0.95,16.6,3.2,4,1,29.4,7.0,0.6492537313432836,4.544776119402985,367.9,0,0,0,0
24,0,57.2,1.73,201.0,160.0,85.0,0.53,26.8,3.1,2,0,19.1,7.0,0.646551724137931,4.525862068965518,137.2,0,0,0,0
33,0,69.4,1.61,181.0,163.0,62.0,1.3,16.9,3.9,7,3,26.7,9.5,0.8487394957983193,8.063025210084033,719.45,1,0,0,0
20,1,58.6,1.69,202.0,144.0,74.0,0.37,25.9,3.9,2,0,20.4,3.0,0.546875,1.640625,35.6,0,0,0,1
20,1,49.8,1.6,205.0,170.0,64.0,1.31,9.1,4.8,7,3,19.5,8.0,0.75177304964539,6.01418439716312,392.4,0,1,0,0
44,0,46.3,1.47,170.0,134.0,68.0,1.11,20.8,3.0,7,2,21.6,7.0,0.6470588235294118,4.529411764705882,232.8,0,0,0,0
57,1,83.9,1.78,164.0,139.0,66.0,0.83,10.0,3.9,6,2,26.5,8.0,0.7448979591836735,5.959183673469388,415.0,0,1,0,0
55,0,43.3,1.53,162.0,128.0,66.0,0.52,28.4,2.3,2,0,18.5,7.0,0.6458333333333334,4.520833333333334,101.8,0,0,0,0
50,0,71.9,1.69,178.0,152.0,72.0,0.82,21.7,4.3,5,1,25.1,8.0,0.7547169811320755,6.037735849056604,356.0,0,1,0,0
45,0,59.2,1.71,186.0,170.0,77.0,1.08,26.1,3.3,3,1,20.2,9.5,0.8532110091743119,8.105504587155963,518.2,1,0,0,0
18,0,61.2,1.71,205.0,157.0,67.0,0.83,24.1,3.2,3,1,20.9,7.0,0.6521739130434783,4.565217391304348,231.9,0,0,0,0
25,0,69.8,1.65,199.0,158.0,80.0,0.62,24.9,3.1,2,0,25.6,7.0,0.6554621848739496,4.588235294117647,198.6,0,0,0,0
54,1,95.3,1.71,173.0,128.0,74.0,0.74,22.8,4.0,4,1,32.7,3.0,0.5454545454545454,1.6363636363636362,115.4,0,0,0,1
49,0,60.7,1.73,175.0,150.0,76.0,0.64,28.1,4.4,3,0,20.4,8.0,0.7474747474747475,5.97979797979798,232.3,0,1,0,0
54,1,82.6,1.75,162.0,132.0,76.0,0.47,28.6,2.8,3,0,26.9,7.0,0.6511627906976745,4.558139534883721,177.0,0,0,0,0
21,0,78.1,1.85,197.0,155.0,78.0,0.56,38.7,2.8,2,0,22.7,7.0,0.6470588235294118,4.529411764705882,198.1,0,0,0,0
47,1,64.1,1.7,171.0,155.0,67.0,1.21,16.6,4.0,4,2,22.1,9.5,0.8461538461538461,8.038461538461538,623.5,1,0,0,0
23,0,80.4,1.69,188.0,160.0,74.0,1.23,17.5,4.3,7,2,28.3,8.0,0.7543859649122807,6.035087719298246,596.8,0,1,0,0
36,1,52.1,1.59,189.0,145.0,65.0,1.11,10.5,3.7,7,3,20.6,7.0,0.6451612903225806,4.516129032258064,261.2,0,0,0,0
49,0,57.6,1.72,165.0,137.0,74.0,0.63,29.8,3.3,3,1,19.4,6.0,0.6923076923076923,4.153846153846153,150.7,0,0,1,0
26,0,78.8,1.75,198.0,179.0,70.0,1.42,21.4,4.5,6,2,25.8,9.5,0.8515625,8.08984375,719.45,1,0,0,0
29,1,83.8,1.66,187.0,159.0,74.0,0.51,22.1,3.8,3,1,30.4,8.0,0.7522123893805309,6.017699115044247,257.2,0,1,0,0
28,1,81.2,1.73,191.0,132.0,60.0,0.99,19.1,4.2,3,1,27.0,3.0,0.549618320610687,1.6488549618320612,132.5,0,0,0,1
33,1,50.1,1.65,190.0,154.0,69.0,0.95,19.6,3.8,3,1,18.4,6.0,0.7024793388429752,4.214876033057851,200.6,0,0,1,0
18,1,65.7,1.75,205.0,184.0,62.0,0.9,12.0,3.0,5,2,21.5,9.5,0.8531468531468531,8.104895104895105,479.2,1,0,0,0
38,1,87.6,1.77,186.0,148.0,77.0,0.48,25.7,2.7,2,0,27.9,7.0,0.6513761467889908,4.559633027522936,191.7,0,0,0,0
47,1,95.0,1.77,172.0,157.0,72.0,0.46,22.4,3.1,3,0,30.3,9.5,0.85,8.075,352.9,1,0,0,0
30,0,71.3,1.69,190.0,156.0,78.0,0.97,27.5,3.8,2,0,24.9,6.0,0.6964285714285714,4.178571428571429,289.0,0,0,1,0
51,0,53.9,1.58,163.0,150.0,73.0,0.73,32.7,3.0,2,0,21.7,9.5,0.8555555555555555,8.127777777777778,319.8,1,0,0,0
21,0,80.1,1.62,202.0,165.0,78.0,0.68,25.7,3.1,3,1,30.6,6.0,0.7016129032258065,4.209677419354839,229.3,0,0,1,0
45,1,71.7,1.74,175.0,146.0,78.0,0.82,24.1,3.6,4,1,23.7,6.0,0.7010309278350515,4.2061855670103085,247.3,0,0,1,0
55,1,77.9,1.9,160.0,130.0,58.0,0.75,14.0,3.3,4,2,21.6,6.0,0.7058823529411765,4.235294117647059,247.4,0,0,1,0
48,1,56.6,1.65,176.0,151.0,77.0,0.63,30.4,3.7,2,0,20.9,8.0,0.7474747474747475,5.97979797979798,213.2,0,1,0,0
44,0,57.2,1.73,183.0,165.0,63.0,1.04,16.6,3.7,7,2,19.2,9.5,0.85,8.075,480.4,1,0,0,0
22,1,92.4,1.62,197.0,167.0,76.0,0.38,23.5,3.4,2,0,34.95,8.0,0.7520661157024794,6.016528925619835,211.3,0,1,0,0
42,0,74.3,1.58,175.0,131.0,78.0,0.39,28.9,3.3,3,0,29.7,3.0,0.5463917525773195,1.6391752577319587,47.5,0,0,0,1
20,1,55.6,1.61,197.0,135.0,59.0,1.2,17.1,4.0,7,2,21.4,3.0,0.5507246376811594,1.6521739130434785,110.2,0,0,0,1
50,1,67.0,1.47,172.0,155.0,60.0,0.97,25.7,3.4,7,2,30.9,9.5,0.8482142857142857,8.058035714285714,523.7,1,0,0,0
21,1,86.1,1.82,193.0,174.0,66.0,0.97,29.2,3.5,5,1,26.1,9.5,0.8503937007874016,8.078740157480315,674.7,1,0,0,0
42,0,55.0,1.46,178.0,141.0,72.0,0.81,22.7,3.1,3,0,25.9,7.0,0.6509433962264151,4.556603773584905,203.0,0,0,0,0
37,1,57.8,1.65,181.0,138.0,57.0,0.82,10.4,3.4,6,3,21.1,7.0,0.6532258064516129,4.57258064516129,216.7,0,0,0,0
51,0,53.6,1.56,172.0,145.0,64.0,1.2,15.7,4.6,7,3,21.9,8.0,0.75,6.0,385.9,0,1,0,0
43,1,60.4,1.59,180.0,142.0,71.0,1.04,22.6,3.3,3,1,23.8,7.0,0.6513761467889908,4.559633027522936,286.4,0,0,0,0
22,1,59.5,1.82,192.0,131.0,56.0,1.46,11.2,4.9,7,3,18.0,3.0,0.5514705882352942,1.6544117647058825,143.7,0,0,0,1
52,1,63.7,1.7,171.0,137.0,73.0,0.62,21.7,2.9,3,0,22.1,7.0,0.6530612244897959,4.571428571428571,180.5,0,0,0,0
45,1,60.2,1.58,177.0,124.0,58.0,0.43,20.3,3.8,4,1,24.0,3.0,0.5546218487394958,1.6638655462184877,43.1,0,0,0,1
46,0,76.8,1.62,173.0,147.0,70.0,1.6,9.6,5.199999999999999,7,3,29.2,8.0,0.7475728155339806,5.980582524271845,719.45,0,1,0,0
26,1,55.4,1.6,192.0,155.0,70.0,0.86,16.7,3.4,3,1,21.5,6.0,0.6967213114754098,4.1803278688524586,199.2,0,0,1,0
55,0,76.5,1.68,163.0,123.0,75.0,0.84,19.1,4.0,4,1,27.2,3.0,0.5454545454545454,1.6363636363636362,105.2,0,0,0,1
23,1,51.9,1.7,196.0,167.0,79.0,0.74,25.8,4.4,2,0,18.0,8.0,0.7521367521367521,6.017094017094017,231.1,0,1,0,0
36,1,100.2,1.87,179.0,164.0,75.0,0.73,21.8,3.6,2,0,28.7,9.5,0.8557692307692307,8.129807692307692,594.7,1,0,0,0
28,1,45.2,1.49,189.0,132.0,63.0,0.62,21.4,4.1,2,0,20.4,3.0,0.5476190476190477,1.642857142857143,46.0,0,0,0,1
19,0,68.9,1.68,202.0,141.0,67.0,0.6,21.1,3.2,5,1,24.5,3.0,0.5481481481481482,1.6444444444444444,68.0,0,0,0,1
26,1,69.6,1.65,191.0,174.0,77.0,0.61,24.3,2.6,2,0,25.6,9.5,0.8508771929824561,8.083333333333334,343.2,1,0,0,0
38,0,78.2,1.77,186.0,153.0,75.0,0.44,23.7,3.3,3,0,24.8,6.0,0.7027027027027027,4.216216216216217,145.1,0,0,1,0
41,0,69.4,1.72,178.0,142.0,75.0,0.77,29.8,3.3,3,1,23.6,7.0,0.6504854368932039,4.553398058252427,243.3,0,0,0,0
51,1,57.6,1.74,167.0,121.0,65.0,0.93,14.9,4.5,7,2,19.0,3.0,0.5490196078431373,1.647058823529412,88.2,0,0,0,1
39,0,60.1,1.71,183.0,145.0,74.0,0.85,22.5,2.5,4,2,20.4,7.0,0.6513761467889908,4.559633027522936,232.9,0,0,0,0
20,1,70.5,1.59,198.0,150.0,60.0,1.22,16.5,3.3,7,2,28.0,7.0,0.6521739130434783,4.565217391304348,392.7,0,0,0,0
29,0,70.1,1.8,187.0,136.0,73.0,1.08,27.1,4.0,3,1,21.6,3.0,0.5526315789473685,1.6578947368421053,125.5,0,0,0,1
45,0,73.1,1.76,173.0,125.0,65.0,0.69,12.3,4.2,5,1,23.6,3.0,0.5555555555555556,1.6666666666666667,84.1,0,0,0,1
47,0,56.6,1.77,163.0,121.0,70.0,1.05,15.4,4.4,6,2,18.0,3.0,0.5483870967741935,1.6451612903225803,97.8,0,0,0,1
43,0,89.5,1.81,167.0,143.0,71.0,0.55,26.2,4.4,3,0,27.4,8.0,0.75,6.0,295.4,0,1,0,0
38,1,55.5,1.72,177.0,160.0,61.0,0.53,26.2,2.6,3,1,18.7,9.5,0.853448275862069,8.107758620689655,238.5,1,0,0,0
45,0,92.5,1.83,169.0,132.0,63.0,0.71,24.6,2.9,3,1,27.7,7.0,0.6509433962264151,4.556603773584905,299.3,0,0,0,0
43,1,58.3,1.72,180.0,130.0,68.0,0.66,15.2,3.2,3,1,19.7,3.0,0.5535714285714286,1.6607142857142858,63.9,0,0,0,1
50,0,77.1,1.66,176.0,148.0,83.0,0.52,22.2,3.1,3,0,28.1,6.0,0.6989247311827957,4.193548387096774,168.1,0,0,1,0
38,1,67.8,1.68,184.0,157.0,79.0,0.64,28.0,3.9,3,0,24.0,8.0,0.7428571428571429,5.942857142857143,257.9,0,1,0,0
52,1,61.3,1.68,159.0,120.0,72.0,0.81,23.2,3.7,4,1,21.8,3.0,0.5517241379310345,1.6551724137931034,82.2,0,0,0,1
51,0,80.6,1.63,162.0,149.0,75.0,0.25,26.5,2.3,3,0,30.4,9.5,0.8505747126436781,8.080459770114942,162.8,1,0,0,0
58,0,80.6,1.84,164.0,137.0,55.0,1.22,8.0,4.5,7,3,23.7,8.0,0.7522935779816514,6.018348623853211,591.8,0,1,0,0
35,1,65.9,1.71,184.0,139.0,55.0,0.9,16.1,2.8,6,3,22.6,7.0,0.6511627906976745,4.558139534883721,270.3,0,0,0,0
28,0,78.9,1.69,183.0,142.0,67.0,0.9,26.2,2.7,5,1,27.6,7.0,0.646551724137931,4.525862068965518,321.4,0,0,0,0
40,0,53.4,1.72,176.0,134.0,57.0,1.31,17.8,3.1,7,3,18.1,7.0,0.6470588235294118,4.529411764705882,316.9,0,0,0,0
39,0,65.0,1.9,176.0,124.0,62.0,0.32,13.2,3.3,7,2,18.0,3.0,0.543859649122807,1.6315789473684212,33.9,0,0,0,1
34,0,70.3,1.57,193.0,163.0,70.0,0.67,32.1,4.2,2,0,28.6,8.0,0.7560975609756098,6.048780487804878,284.9,0,1,0,0
22,0,52.6,1.6,202.0,182.0,70.0,1.11,24.4,3.9,5,1,20.7,9.5,0.8484848484848485,8.06060606060606,470.6,1,0,0,0
28,0,65.3,1.54,191.0,173.0,71.0,0.5,28.8,2.9,2,0,27.5,9.5,0.85,8.075,263.6,1,0,0,0
47,0,66.4,1.66,174.0,159.0,71.0,1.01,17.5,4.0,6,2,24.2,9.5,0.8543689320388349,8.116504854368932,544.3,1,0,0,0
32,0,56.2,1.7,189.0,162.0,81.0,0.56,32.4,3.7,2,0,19.3,8.0,0.75,6.0,188.8,0,1,0,0
44,0,70.5,1.63,176.0,149.0,68.0,1.24,17.0,4.2,7,2,26.4,8.0,0.75,6.0,524.5,0,1,0,0
52,1,59.1,1.63,177.0,146.0,72.0,0.77,22.8,3.6,4,1,22.4,6.0,0.7047619047619048,4.228571428571429,192.4,0,0,1,0
50,0,56.5,1.69,177.0,139.0,67.0,0.61,24.7,2.5,2,0,19.7,7.0,0.6545454545454545,4.581818181818182,157.9,0,0,0,0
37,0,52.6,1.63,191.0,173.0,71.0,0.88,13.5,3.4,6,3,19.8,9.5,0.85,8.075,373.8,1,0,0,0
33,0,52.7,1.71,189.0,169.0,59.0,1.11,16.8,4.0,6,3,18.0,9.5,0.8461538461538461,8.038461538461538,470.2,1,0,0,0
51,0,82.2,1.79,167.0,141.0,64.0,1.23,8.0,5.0,7,3,25.6,8.0,0.7475728155339806,5.980582524271845,604.7,0,1,0,0
19,0,61.9,1.75,195.0,176.0,69.0,0.74,28.4,3.1,7,2,20.3,9.5,0.8492063492063492,8.067460317460318,369.5,1,0,0,0
52,1,74.6,1.77,163.0,132.0,60.0,1.27,17.9,3.4,4,2,23.9,6.0,0.6990291262135923,4.194174757281553,397.4,0,0,1,0
57,1,74.5,1.79,168.0,153.0,67.0,0.65,24.8,2.9,5,1,23.3,9.5,0.8514851485148515,8.089108910891088,391.7,1,0,0,0
45,0,59.0,1.71,169.0,146.0,77.0,0.67,18.3,4.3,3,0,20.2,8.0,0.75,6.0,237.2,0,1,0,0
56,1,49.8,1.66,163.0,149.0,67.0,0.28,20.5,3.1,3,0,18.0,9.5,0.8541666666666666,8.114583333333332,113.1,1,0,0,0
23,0,87.7,1.6,190.0,173.0,75.0,0.25,22.4,2.7,2,0,34.1,9.5,0.8521739130434782,8.095652173913043,177.5,1,0,0,0
26,0,64.1,1.64,194.0,146.0,58.0,0.83,28.7,2.8,4,1,23.8,7.0,0.6470588235294118,4.529411764705882,241.0,0,0,0,0
37,1,82.9,1.63,178.0,145.0,70.0,0.86,17.7,3.7,3,1,31.3,6.0,0.6944444444444444,4.166666666666666,297.1,0,0,1,0
18,1,88.1,1.75,205.0,150.0,82.0,0.8,27.4,4.4,2,0,28.7,3.0,0.5528455284552846,1.6585365853658538,116.9,0,0,0,1
25,1,66.8,1.71,194.0,176.0,75.0,0.73,25.5,3.1,3,0,22.7,9.5,0.8487394957983193,8.063025210084033,393.2,1,0,0,0
40,1,75.7,1.75,176.0,123.0,58.0,1.12,16.6,3.9,5,2,24.7,3.0,0.5508474576271186,1.652542372881356,140.1,0,0,0,1
20,1,60.2,1.56,195.0,158.0,72.0,0.58,29.8,4.1,3,0,24.6,6.0,0.6991869918699187,4.195121951219512,146.5,0,0,1,0
21,0,104.3,1.82,200.0,145.0,78.0,0.43,25.3,3.7,2,0,31.4,3.0,0.5491803278688525,1.6475409836065575,73.9,0,0,0,1
42,0,73.2,1.64,178.0,141.0,71.0,0.91,24.0,3.6,5,1,27.3,7.0,0.6542056074766355,4.579439252336448,305.0,0,0,0,0
55,0,51.2,1.57,162.0,137.0,77.0,0.57,25.6,3.5,2,0,20.8,6.0,0.7058823529411765,4.235294117647059,123.6,0,0,1,0
32,1,68.0,1.64,186.0,167.0,59.0,0.98,10.0,4.0,7,3,25.4,9.5,0.8503937007874016,8.078740157480315,538.4,1,0,0,0
38,0,98.3,1.9,180.0,150.0,61.0,0.95,19.6,4.4,7,2,27.2,8.0,0.7478991596638656,5.983193277310924,558.7,0,1,0,0
52,1,52.0,1.64,157.0,135.0,71.0,0.71,17.1,4.6,3,1,19.3,8.0,0.7441860465116279,5.953488372093023,219.8,0,1,0,0
31,0,70.5,1.65,189.0,138.0,75.0,0.4,32.8,3.1,3,0,26.0,3.0,0.5526315789473685,1.6578947368421053,46.8,0,0,0,1
53,1,81.0,1.66,159.0,121.0,75.0,0.89,18.2,4.3,5,1,29.4,3.0,0.5476190476190477,1.642857142857143,118.4,0,0,0,1
29,1,57.0,1.67,187.0,149.0,63.0,1.17,20.2,4.1,4,2,20.6,6.0,0.6935483870967742,4.161290322580646,277.5,0,0,1,0
34,0,54.2,1.6,188.0,143.0,60.0,1.05,13.3,3.0,7,3,21.1,7.0,0.6484375,4.5390625,258.3,0,0,0,0
56,0,82.2,1.69,163.0,121.0,69.0,1.01,22.6,4.5,5,1,28.6,3.0,0.5531914893617021,1.6595744680851063,137.8,0,0,0,1
26,0,72.2,1.79,202.0,183.0,76.0,1.19,24.7,4.0,7,2,22.6,9.5,0.8492063492063492,8.067460317460318,693.1,1,0,0,0
52,0,58.8,1.71,164.0,141.0,71.0,0.6,29.9,4.2,2,0,20.1,8.0,0.7526881720430108,6.021505376344086,212.4,0,1,0,0
30,1,67.8,1.57,188.0,170.0,68.0,1.04,20.8,3.4,3,1,27.5,9.5,0.85,8.075,569.4,1,0,0,0
32,0,71.2,1.65,189.0,171.0,70.0,0.81,24.3,3.5,3,0,26.3,9.5,0.8487394957983193,8.063025210084033,465.0,1,0,0,0
35,1,64.4,1.62,185.0,169.0,82.0,0.68,26.9,2.6,2,0,24.4,9.5,0.8446601941747572,8.024271844660193,351.4,1,0,0,0
50,0,80.9,1.69,175.0,151.0,77.0,0.61,20.1,3.5,4,1,28.5,8.0,0.7551020408163265,6.040816326530612,298.1,0,1,0,0
23,0,94.6,1.81,200.0,181.0,74.0,0.86,32.9,3.9,3,0,28.8,9.5,0.8492063492063492,8.067460317460318,656.3,1,0,0,0
44,0,65.6,1.67,183.0,149.0,71.0,1.13,20.4,4.0,5,2,23.7,6.0,0.6964285714285714,4.178571428571429,309.7,0,0,1,0
40,0,89.1,1.67,172.0,155.0,62.0,1.45,24.8,3.9,5,3,31.9,9.5,0.8454545454545455,8.031818181818181,719.45,1,0,0,0
44,0,104.7,1.86,180.0,148.0,74.0,1.0,19.6,3.8,3,1,30.3,6.0,0.6981132075471698,4.188679245283018,438.6,0,0,1,0
51,1,56.2,1.77,164.0,136.0,70.0,0.72,22.4,3.7,2,0,18.0,6.0,0.7021276595744681,4.212765957446809,170.5,0,0,1,0
55,0,60.0,1.74,167.0,126.0,76.0,0.75,28.8,4.3,2,0,19.9,3.0,0.5494505494505495,1.6483516483516485,74.2,0,0,0,1
31,1,63.3,1.88,188.0,139.0,79.0,0.65,20.8,3.9,3,1,18.0,3.0,0.5504587155963303,1.651376146788991,67.9,0,0,0,1
53,0,67.9,1.73,164.0,151.0,77.0,1.15,28.4,3.7,4,1,22.7,9.5,0.8505747126436781,8.080459770114942,631.0,1,0,0,0
25,1,42.0,1.48,201.0,144.0,74.0,0.73,18.8,3.3,5,1,19.2,3.0,0.5511811023622047,1.6535433070866143,50.7,0,0,0,1
52,0,64.5,1.76,160.0,121.0,75.0,0.65,31.4,3.3,5,1,20.7,3.0,0.5411764705882353,1.623529411764706,68.1,0,0,0,1
36,0,65.6,1.52,193.0,141.0,77.0,0.91,15.7,3.8,5,2,28.4,3.0,0.5517241379310345,1.6551724137931034,98.8,0,0,0,1
47,0,53.6,1.73,176.0,147.0,79.0,0.52,38.4,2.9,2,0,18.0,6.0,0.7010309278350515,4.2061855670103085,117.2,0,0,1,0
31,1,55.8,1.51,190.0,151.0,62.0,1.28,13.9,4.1,4,2,24.5,6.0,0.6953125,4.171875,298.0,0,0,1,0
37,1,65.3,1.63,182.0,130.0,66.0,1.19,14.3,5.0,7,3,24.5,3.0,0.5517241379310345,1.6551724137931034,128.6,0,0,0,1
42,0,63.9,1.64,176.0,141.0,75.0,0.64,32.9,2.5,3,0,23.7,7.0,0.6534653465346535,4.574257425742575,187.1,0,0,0,0
